Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A02,,,,,1,15.3145341873169,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,306.290679931641,,,17.4442882537842,13.1886301040649,15387,199,15188,5,194,376,14812,0.00576074516441089,1.03836143016815,,,1.21636804597522,0.860354859264978,2,,,,,,,2,0.519180726310049,,,0.608184022987609,0.430177429632489,34.1750469393521,,,38.0314925383384,30.3186013403657,16915.648015468,1878.69899513661,2073.17178743179,,,,,16.4006633758545,14.2294092178345,,,1.12918110137063,0.947541803869569,,,0.564590550685313,0.473770901934784,,,36.1426203203377,32.2074735583665,No
A02,,,,,2,29.497501373291,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,589.950012207031,,,32.4632720947266,26.5391883850098,15387,381,15006,5,194,376,14812,0.00576074516441089,,,,,,,,,,,,,,,,,,,,,,,,9205.40210665806,2943.17854513468,3098.23847734631,,,,,31.0097160339355,27.9872283935547,,,,,,,,,,,,,No
A03,,,,,1,7.9232873916626,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,158.465744018555,,,9.34775257110596,6.50054550170898,17729,119,17610,1,118,223,17387,0,1.05933272838593,,,1.29485935859391,0.823806194869428,2,,,,,,,2,0.529666388365835,,,0.647429679296956,0.411903097434714,34.6262683415359,,,39.6591473007012,29.5933893823706,16458.0058757878,1780.75571677247,1879.27186370252,,,,,8.64983940124512,7.19718360900879,,,1.17949932237341,0.939166231089931,,,0.589749661186705,0.469583115544965,,,37.1940620672973,32.0584746157746,No
A03,,,,,2,14.9590148925781,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,299.180297851563,,,16.9196643829346,13.0016279220581,17729,224,17505,1,118,223,17387,0,,,,,,,,,,,,,,,,,,,,,,,,8847.23998587472,2826.57141740892,2902.64055607079,,,,,15.9589376449585,13.9599409103394,,,,,,,,,,,,,No
A04,,,,,1,17.6660137176514,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,353.320281982422,,,19.862377166748,15.4737424850464,16707,249,16458,3,246,241,16217,0,2.0412929058075,,,2.40170122705821,1.68088470012983,2,,,,,,,2,1.02064648179701,,,1.20085061352911,0.840442350064915,50.5108880247734,,,54.9243975297893,46.0973785197574,16362.1283963981,1755.10422813016,1972.80633011727,,,,,18.7860946655273,16.5469970703125,,,2.22517454362794,1.8574113835601,,,1.11258727181397,0.928705691780052,,,52.7626762980954,48.2590997514513,No
A04,,,,,2,17.308650970459,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,346.173034667969,,,19.4825019836426,15.1388120651245,16707,244,16463,3,246,241,16217,0,,,,,,,,,,,,,,,,,,,,,,,,8848.88202804816,2798.89864706158,2887.25657756739,,,,,18.41725730896,16.2010917663574,,,,,,,,,,,,,No
A05,,,,,1,9.08098983764648,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,181.61979675293,,,11.0649785995483,7.35137462615967,12095,93,12002,1,92,179,11823,0,1.02958834171295,,,1.28832298503004,0.770853779623018,2,,,,,,,2,0.514794191163265,,,0.644161492515021,0.385426889811509,33.9844312954446,,,39.6223298432013,28.3465327476878,16736.2276020665,1792.81888023342,1907.72065874772,,,,,10.0550537109375,8.17247200012207,,,1.1610376111843,0.898139153468763,,,0.580518805592148,0.449069576734382,,,36.8487463454504,31.1201162454387,No
A05,,,,,2,17.6400394439697,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,352.80078125,,,20.2199211120605,15.0658044815063,12095,180,11915,1,92,179,11823,0,,,,,,,,,,,,,,,,,,,,,,,,9046.01836480035,2901.60906912243,2993.05129096799,,,,,18.9555988311768,16.3259506225586,,,,,,,,,,,,,No
A06,,,,,1,28.1980113983154,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,563.960205078125,,,31.1064987182617,25.2966938018799,15285,362,14923,7,355,331,14592,0,2.14372706413269,,,2.46154081029827,1.82591354866746,2,,3890.2109375,,,,,2,1.07186358974143,,,1.23077040514913,0.912956774333732,51.7342741601633,,,55.4361360127126,48.032412307614,16641.0677362094,1812.31602183854,2163.51053414487,,,,,29.6810340881348,26.7168521881104,,,2.30587678792434,1.9815775710414,,,1.15293839396217,0.990788785520698,,,53.6229768201317,49.8455715001948,No
A06,,,,,2,26.3074626922607,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,526.149230957031,,,29.1155071258545,23.5061054229736,15285,338,14947,7,355,331,14592,0,,,,,,,,3878.80053710938,,,,,,,,,,,,,,,,9068.94433738212,2903.80406149253,3040.13493576474,,,,,27.7393016815186,24.8773651123047,,,,,,,,,,,,,No
A07,,,,,1,12.2517309188843,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,245.034622192383,,,14.0683822631836,10.4378795623779,16892,175,16717,4,171,331,16386,0.0380116986980777,1.03977704048157,,,1.22986036599869,0.849693610761288,2,,,,,,,2,0.519888494189994,,,0.614930182999345,0.424846805380644,34.2056997060868,,,38.3199498223729,30.0914495898007,16420.9999832589,1762.16928694435,1914.03380102527,,,,,13.178243637085,11.3259477615356,,,1.13675823199276,0.942795744767218,,,0.56837911599638,0.471397872383609,,,36.3048053607212,32.1065940514525,No
A07,,,,,2,23.5660743713379,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,471.321472167969,,,26.0924301147461,21.0451335906982,16892,335,16557,4,171,331,16386,0.0380116986980777,,,,,,,,,,,,,,,,,,,,,,,,8947.42310517724,2837.86301308902,2959.02703338558,,,,,24.8543548583984,22.2792053222656,,,,,,,,,,,,,No
A08,,,,,1,12.8962697982788,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,257.925384521484,,,15.1325693130493,10.6642122268677,11741,128,11613,5,123,203,11410,0.281767066033188,1.22653293609619,,,1.49660047901731,0.956465318316384,2,,2091.6962890625,,,,,2,0.613266449333425,,,0.748300239508657,0.478232659158192,38.0139591687918,,,43.20232097651,32.8255973610735,15602.1215934753,1739.98324651315,1891.10782775931,,,,,14.0367088317871,11.7569360733032,,,1.36432233855662,1.08874345877708,,,0.682161169278308,0.544371729388541,,,40.6610798135697,35.3668385240138,No
A08,,,,,2,21.0288200378418,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,420.576416015625,,,23.8901863098145,18.1744003295898,11741,208,11533,5,123,203,11410,0.281767066033188,,,,,,,,3189.42651367188,,,,,,,,,,,,,,,,8761.25481942984,2796.85483896938,2902.5183425837,,,,,22.4878311157227,19.5716190338135,,,,,,,,,,,,,No
A09,,,,,1,26.8584156036377,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,537.168334960938,,,29.5947170257568,24.1284637451172,16437,371,16066,14,357,418,15648,0.319521563916794,1.71434223651886,,,1.95218754215471,1.47649703868133,2,,,,,,,2,0.857171145209009,,,0.976093771077353,0.738248519340665,46.1546663278866,,,49.6026137545758,42.7067189011974,16202.8058588486,1744.97673743756,2071.30481458324,,,,,28.2536926269531,25.4647922515869,,,1.83569171539994,1.5929928654361,,,0.91784585769997,0.796496432718049,,,47.9138203767547,44.3955122790186,No
A09,,,,,2,31.3337841033936,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,626.675659179688,,,34.2923851013184,28.3826103210449,16437,432,16005,14,357,418,15648,0.319521563916794,,,,,,,,,,,,,,,,,,,,,,,,8884.16967208297,2804.65772893847,2964.44048488167,,,,,32.8423461914063,29.8271598815918,,,,,,,,,,,,,No
A10,,,,,1,15.5800075531006,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,311.600158691406,,,17.5652751922607,13.5980844497681,18015,237,17778,6,231,487,17291,0,0.954536497592926,,,1.10242000893853,0.806653042268355,2,,,,,,,2,0.477268262801721,,,0.551210004469264,0.403326521134177,32.3074877339174,,,35.6957025767062,28.9192728911286,16279.9307629549,1771.71369606385,1962.57949927524,,,,,16.5924797058105,14.5684051513672,,,1.02998718712797,0.879085864078916,,,0.514993593563983,0.439542932039458,,,34.0361665931811,30.5788088746537,No
A10,,,,,2,32.6441307067871,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,652.882629394531,,,35.5293846130371,29.7659320831299,18015,493,17522,6,231,487,17291,0,,,,,,,,,,,,,,,,,,,,,,,,8910.8658009001,2817.76604185876,2984.51032058246,,,,,34.1153144836426,31.1747817993164,,,,,,,,,,,,,No
A11,,,,,1,11.503134727478,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,230.062698364258,,,13.1755609512329,9.83308219909668,18705,182,18523,4,178,408,18115,0,0.878007471561432,,,1.03117530122482,0.724839607396434,2,,,,,,,2,0.439003727155314,,,0.515587650612412,0.362419803698217,30.5074767264958,,,34.2058758221947,26.8090776307968,16117.755741329,1754.68155971709,1894.43454025991,,,,,12.3561162948608,10.6507711410522,,,0.956154240218276,0.799860668402981,,,0.478077120109138,0.39993033420149,,,32.3944132353998,28.6205402175917,No
A11,,,,,2,26.2028179168701,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,524.056335449219,,,28.7357978820801,23.6752777099609,18705,412,18293,4,178,408,18115,0,,,,,,,,,,,,,,,,,,,,,,,,8882.09257077708,2825.6592239032,2959.05941309925,,,,,27.4944725036621,24.9125785827637,,,,,,,,,,,,,No
A12,,,,,1,13.7367372512817,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,274.734741210938,,,15.6763782501221,11.8002882003784,16626,193,16433,5,188,400,16033,0.0219129966520182,0.946937263011932,,,1.10927795577827,0.784596534653392,2,,,,,,,2,0.473468622607916,,,0.554638977889135,0.392298267326696,32.1329287467225,,,35.8715860896759,28.3942714037692,16058.4335279712,1722.74770523338,1889.1609954889,,,,,14.7259511947632,12.7483549118042,,,1.02976409666309,0.864110393768572,,,0.514882048331545,0.432055196884286,,,34.0404060226576,30.2254514707875,No
A12,,,,,2,29.0129833221436,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,580.259643554688,,,31.8421211242676,26.1906337738037,16626,405,16221,5,188,400,16033,0.0219129966520182,,,,,,,,,,,,,,,,,,,,,,,,8754.47367500965,2776.85103048084,2922.46255285749,,,,,30.4555721282959,27.5721626281738,,,,,,,,,,,,,No
B02,,,,,1,15.7844457626343,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,315.688903808594,,,17.9632339477539,13.6096849441528,15157,202,14955,3,199,342,14613,0,1.16541934013367,,,1.36779249748397,0.963046172980215,2,,4400.8203125,,,,,2,0.582709667616045,,,0.683896248741983,0.481523086490108,36.8172179357286,,,40.8566509624685,32.7777849089887,16965.0618763537,1918.82128756876,2119.3451774503,,,,,16.8955688476563,14.6743717193604,,,1.26867083546955,1.06216783499463,,,0.634335417734777,0.531083917497314,,,38.8781508948161,34.7562849766411,No
B02,,,,,2,27.0880107879639,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,541.760192871094,,,29.9499549865723,24.2330093383789,15157,345,14812,3,199,342,14613,0,,,,,,,,3455.20703125,,,,,,,,,,,,,,,,9163.47342759284,2927.8142176872,3069.74879757883,,,,,28.5473155975342,25.6305122375488,,,,,,,,,,,,,No
B03,,,,,1,15.8589582443237,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,317.179168701172,,,18.0266647338867,13.695240020752,15385,206,15179,5,201,333,14846,0.0375859396302634,1.21363890171051,,,1.42390006650303,1.00337777945196,2,,,,,,,2,0.60681946148875,,,0.711950033251517,0.501688889725982,37.7652546557109,,,41.8371336180763,33.6933756933456,16179.3921893962,1767.04033056679,1960.01689754234,,,,,16.9644336700439,14.7545223236084,,,1.32091500282925,1.10636284312574,,,0.660457501414627,0.553181421562872,,,39.8427436552909,35.687765656131,No
B03,,,,,2,26.134557723999,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,522.691162109375,,,28.9241218566895,23.3515892028809,15385,338,15047,5,201,333,14846,0.0375859396302634,,,,,,,,,,,,,,,,,,,,,,,,8792.75867782683,2799.14386575709,2930.82029126762,,,,,27.556978225708,24.7138519287109,,,,,,,,,,,,,No
B04,,,,,1,11.7255764007568,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,234.511535644531,,,13.6765213012695,9.77786350250244,14016,139,13877,1,138,244,13633,0,1.13036167621613,,,1.36562405988855,0.895099367827926,2,,,,,,,2,0.56518085692912,,,0.682812029944277,0.447549683913963,36.1096198197826,,,40.911301575416,31.3079380641491,16466.2072911983,1777.04504274018,1922.72095259575,,,,,12.720552444458,10.7314424514771,,,1.25039342855642,1.01032999916006,,,0.625196714278212,0.505164999580029,,,38.5594555214524,33.6597841181127,No
B04,,,,,2,20.7465915679932,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,414.931823730469,,,23.3473815917969,18.1515369415283,14016,245,13771,1,138,244,13633,0,,,,,,,,,,,,,,,,,,,,,,,,8914.41307198661,2834.03570835423,2940.32084349192,,,,,22.0728073120117,19.4218692779541,,,,,,,,,,,,,No
B05,,,,,1,7.07607316970825,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,141.521469116211,,,8.62934589385986,5.72248411178589,15342,92,15250,2,90,192,15058,0.0653692600402729,0.945281267166138,,,1.18063891780001,0.709923615479211,2,,,,,,,2,0.472640633319806,,,0.590319458900006,0.354961807739606,32.0947706199252,,,37.5210826904994,26.668458549351,16785.6792735224,1829.19507622791,1918.88328807454,,,,,7.83859586715698,6.36500597000122,,,1.06483858651978,0.825723946759439,,,0.532419293259892,0.41286197337972,,,34.8512364700587,29.3383047697917,No
B05,,,,,2,14.971360206604,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,299.427215576172,,,17.0800285339355,12.8664627075195,15342,194,15148,2,90,192,15058,0.0653692600402729,,,,,,,,,,,,,,,,,,,,,,,,9195.05047418653,2934.20300115682,3013.37158476832,,,,,16.0467395782471,13.8969621658325,,,,,,,,,,,,,No
B06,,,,,1,20.0635681152344,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,401.271362304688,,,22.4726886749268,17.6593723297119,15790,267,15523,7,260,522,15001,0,1.00093293190002,,,1.14821355122606,0.853652418126938,2,,,,,,,2,0.50046649233825,,,0.574106775613031,0.426826209063469,33.3540598802942,,,36.6249265971384,30.08319316345,16785.8147567006,1849.43594752167,2102.00169432666,,,,,21.2920951843262,18.8363227844238,,,1.07607606558187,0.925789903771133,,,0.538038032790933,0.462894951885567,,,35.0228679796424,31.685251780946,No
B06,,,,,2,40.0897331237793,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,801.794677734375,,,43.5112113952637,36.6781768798828,15790,529,15261,7,260,522,15001,0,,,,,,,,,,,,,,,,,,,,,,,,9189.83199432892,2916.77291036038,3126.9342944908,,,,,41.8341407775879,38.3479042053223,,,,,,,,,,,,,No
B07,,,,,1,15.9343824386597,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,318.687652587891,,,18.1730537414551,13.6999616622925,14495,195,14300,2,193,253,14047,0,1.52620816230774,,,1.81078113433511,1.24163517153915,2,,,,,,,2,0.763104076468565,,,0.905390567167554,0.620817585769575,43.281850836454,,,47.8591338857832,38.7045677871248,16481.4257261619,1764.11107871743,1962.10185872789,,,,,17.0760288238525,14.7938423156738,,,1.67139825280018,1.38101805307408,,,0.835699126400089,0.69050902653704,,,45.617196166038,40.9465055068701,No
B07,,,,,2,20.8810081481934,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,417.620178222656,,,23.4467716217041,18.3208274841309,14495,255,14240,2,193,253,14047,0,,,,,,,,,,,,,,,,,,,,,,,,8908.37280943627,2835.80652290087,2942.63676802447,,,,,22.1893711090088,19.5740966796875,,,,,,,,,,,,,No
B08,,,,,1,6.88269710540771,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,137.653945922852,,,8.49993228912354,5.4859938621521,13886,81,13805,0,81,193,13612,0,0.83597195148468,,,1.05371706040781,0.618226813300622,2,,,,,,,2,0.417985968427108,,,0.526858530203905,0.309113406650311,29.4774403791002,,,34.892142569349,24.0627381888515,16225.4267939815,1732.73325783337,1817.27223064253,,,,,7.67491912841797,6.14730262756348,,,0.946550881574339,0.725392992134092,,,0.47327544078717,0.362696496067046,,,32.2272243669105,26.7276563912899,No
B08,,,,,2,16.4663352966309,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,329.326721191406,,,18.7917861938477,14.1454725265503,13886,193,13693,0,81,193,13612,0,,,,,,,,,,,,,,,,,,,,,,,,8860.50601117228,2803.56877024907,2887.75348056869,,,,,17.652214050293,15.2816486358643,,,,,,,,,,,,,No
B09,,,,,1,28.0116729736328,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,560.233459472656,,,30.7915802001953,25.2383232116699,16618,391,16227,11,380,387,15840,0.121483981612095,1.96440184116364,,,2.23856318185723,1.69024038457212,2,,,,,,,2,0.982200891607337,,,1.11928159092861,0.845120192286061,49.5510266273206,,,53.0398660175398,46.0621872371013,16194.1256169078,1734.45580195599,2074.67309029671,,,,,29.4291725158691,26.5958824157715,,,2.10427977981837,1.82452378661098,,,1.05213988990918,0.912261893305491,,,51.3310433138132,47.7710099408279,No
B09,,,,,2,28.5192909240723,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,570.385803222656,,,31.3246059417725,25.7206478118896,16618,398,16220,11,380,387,15840,0.121483981612095,,,,,,,,,,,,,,,,,,,,,,,,8831.76709965845,2796.21051179672,2940.76169256269,,,,,29.9497356414795,27.0905799865723,,,,,,,,,,,,,No
B10,,,,,1,20.853048324585,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,417.060974121094,,,23.0983600616455,18.6120147705078,18897,332,18565,3,329,319,18246,0,2.0626654624939,,,2.37888051848773,1.74645018612558,2,,4201.41357421875,,,,,2,1.03133267615333,,,1.18944025924386,0.873225093062792,50.7712344836755,,,54.6029264687895,46.9395424985616,16411.430096362,1764.98124077486,2022.30362104977,,,,,21.9980792999268,19.7091312408447,,,2.22399947391931,1.901331230694,,,1.11199973695966,0.950665615346999,,,52.7261775946414,48.8162913727097,No
B10,,,,,2,20.2195167541504,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,404.390319824219,,,22.4301261901855,18.0130519866943,18897,322,18575,3,329,319,18246,0,,,,,,,,3186.27124023438,,,,,,,,,,,,,,,,8838.31183960719,2848.16463731809,2950.23519873721,,,,,21.3468608856201,19.0932521820068,,,,,,,,,,,,,No
B11,,,,,1,13.4337148666382,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,268.674285888672,,,15.2062110900879,11.6638841629028,19465,221,19244,8,213,446,18798,0.178093421208079,0.967673778533936,,,1.12324098649437,0.812106515803345,2,,,,,,,2,0.483836875574429,,,0.561620493247186,0.406053257901672,32.6071472908452,,,36.1399209907682,29.0743735909221,16260.9679457721,1749.89679800005,1914.65131758174,,,,,14.3377151489258,12.5304069519043,,,1.04704469640443,0.888302805893292,,,0.523522348202213,0.444151402946646,,,34.4095807358706,30.8047138458197,No
B11,,,,,2,27.7649669647217,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,555.29931640625,,,30.3218288421631,25.2136497497559,19465,454,19011,8,213,446,18798,0.178093421208079,,,,,,,,,,,,,,,,,,,,,,,,8899.11504185882,2829.76703309464,2971.32798844932,,,,,29.0687923431396,26.4625835418701,,,,,,,,,,,,,No
B12,,,,,1,42.6893081665039,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,853.7861328125,,,46.2659225463867,39.1235237121582,15406,549,14857,24,525,579,14278,0.206985203769692,1.81760454177856,,,2.0277715839945,1.60743756871553,2,,,,,,,2,0.908802288177506,,,1.01388579199725,0.803718784357764,47.6111273444258,,,50.495242862262,44.7270118265896,16047.0166104565,1781.50405787863,2289.86225542279,,,,,44.512752532959,40.8686790466309,,,1.92483242014853,1.7103767325615,,,0.962416210074263,0.855188366280749,,,49.0826118162392,46.1396428726124,No
B12,,,,,2,46.9731521606445,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),VIC,939.463012695313,,,50.7286643981934,43.2295913696289,15406,603,14803,24,525,579,14278,0.206985203769692,,,,,,,,,,,,,,,,,,,,,,,,8864.83576178353,2750.01048289013,2989.34838001935,,,,,48.8877334594727,45.0616836547852,,,,,,,,,,,,,No
C01,,,,,1,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.233246564865112,0,15113,0,15113,0,0,0,15113,0,,,,,,,,10601.681640625,,,,74.5088991105416,2,,,,,,,,,,,,1934.13145815197,1934.13145815197,,,,,0.106574542820454,0,,,,,,,,,,,,,No
